images,labels
"[[[ 88 157 214]
  [ 87 146 205]
  [ 82 136 197]
  ..., 
  [133 209 239]
  [124 194 233]
  [111 180 220]]

 [[ 88 154 211]
  [ 81 133 195]
  [ 72 118 182]
  ..., 
  [116 186 227]
  [110 172 219]
  [109 171 215]]

 [[ 80 138 197]
  [ 78 122 187]
  [ 69 112 177]
  ..., 
  [ 98 161 211]
  [105 164 207]
  [104 163 208]]

 ..., 
 [[ 74 112 160]
  [ 76 113 160]
  [ 64 100 146]
  ..., 
  [ 87 118 163]
  [ 99 132 178]
  [ 84 118 164]]

 [[ 64 102 150]
  [ 70 107 155]
  [ 64 100 148]
  ..., 
  [ 85 118 163]
  [ 93 128 172]
  [ 83 118 162]]

 [[ 75 113 161]
  [ 70 105 155]
  [ 65  97 149]
  ..., 
  [ 83 117 162]
  [ 95 131 175]
  [ 88 125 169]]]",1
"[[[ 70 133 176]
  [ 91 161 209]
  [ 79 142 202]
  ..., 
  [117 191 233]
  [119 186 231]
  [115 183 226]]

 [[ 98 168 222]
  [ 93 158 213]
  [ 79 137 199]
  ..., 
  [110 176 221]
  [109 173 216]
  [108 174 215]]

 [[ 86 153 208]
  [ 84 141 202]
  [ 76 128 194]
  ..., 
  [102 167 211]
  [104 168 212]
  [107 173 214]]

 ..., 
 [[ 69 108 160]
  [ 60  94 146]
  [ 61  99 147]
  ..., 
  [ 89 124 169]
  [ 80 114 161]
  [ 73 106 155]]

 [[ 63 100 152]
  [ 69 105 157]
  [ 70 108 156]
  ..., 
  [ 77 111 157]
  [ 76 109 158]
  [ 78 112 162]]

 [[ 53  92 144]
  [ 71 106 156]
  [ 65 101 149]
  ..., 
  [ 83 118 163]
  [ 81 114 163]
  [ 77 112 165]]]",1
"[[[ 68 135 168]
  [ 67 135 168]
  [ 86 151 202]
  ..., 
  [117 185 228]
  [116 184 227]
  [116 184 227]]

 [[ 69 134 172]
  [ 74 142 180]
  [107 172 223]
  ..., 
  [109 177 217]
  [112 178 221]
  [112 177 221]]

 [[ 61 128 167]
  [ 93 159 209]
  [104 171 223]
  ..., 
  [111 175 216]
  [109 172 215]
  [108 171 215]]

 ..., 
 [[ 70 110 158]
  [ 64 104 149]
  [ 68 104 152]
  ..., 
  [ 88 122 168]
  [ 79 116 164]
  [ 79 116 166]]

 [[ 72 112 160]
  [ 66 105 150]
  [ 73 111 159]
  ..., 
  [ 76 110 156]
  [ 71 107 155]
  [ 77 114 164]]

 [[ 70 108 156]
  [ 68 106 151]
  [ 63 100 150]
  ..., 
  [ 74 108 154]
  [ 72 109 157]
  [ 83 120 170]]]",1
"[[[ 68 131 165]
  [ 71 134 168]
  [ 62 124 162]
  ..., 
  [114 180 228]
  [120 182 230]
  [130 193 237]]

 [[ 64 125 159]
  [ 79 138 173]
  [ 73 134 173]
  ..., 
  [110 172 220]
  [120 181 228]
  [125 187 233]]

 [[ 66 128 164]
  [ 63 126 161]
  [ 73 135 176]
  ..., 
  [112 171 217]
  [117 177 223]
  [125 186 228]]

 ..., 
 [[ 71 113 160]
  [ 65 106 154]
  [ 59 101 148]
  ..., 
  [ 81 115 169]
  [ 78 114 163]
  [ 71 107 155]]

 [[ 70 112 165]
  [ 63  98 150]
  [ 65 102 153]
  ..., 
  [ 65 100 150]
  [ 77 113 160]
  [ 80 116 162]]

 [[ 59 105 154]
  [ 65 100 148]
  [ 65 103 150]
  ..., 
  [ 67 103 149]
  [ 69 105 150]
  [ 77 114 158]]]",1
"[[[ 69 128 167]
  [ 63 124 163]
  [ 64 126 164]
  ..., 
  [128 190 238]
  [139 209 246]
  [152 221 254]]

 [[ 70 129 168]
  [ 68 128 166]
  [ 66 123 162]
  ..., 
  [119 186 231]
  [129 197 240]
  [146 215 255]]

 [[ 67 125 161]
  [ 71 126 164]
  [ 71 125 164]
  ..., 
  [119 183 231]
  [129 196 238]
  [140 208 247]]

 ..., 
 [[ 58  98 151]
  [ 63 100 153]
  [ 56  95 143]
  ..., 
  [ 71 104 153]
  [ 76 110 161]
  [ 72 107 158]]

 [[ 54  94 146]
  [ 59  95 147]
  [ 63  99 145]
  ..., 
  [ 71 107 153]
  [ 65 103 150]
  [ 70 105 155]]

 [[ 53  94 143]
  [ 67 104 154]
  [ 57  93 139]
  ..., 
  [ 66 103 147]
  [ 66 104 148]
  [ 72 108 156]]]",1
"[[[ 67 125 160]
  [ 64 123 159]
  [ 67 127 163]
  ..., 
  [158 223 254]
  [172 242 255]
  [179 253 255]]

 [[ 67 125 160]
  [ 62 119 158]
  [ 65 123 162]
  ..., 
  [149 217 255]
  [152 220 255]
  [174 249 255]]

 [[ 68 124 165]
  [ 55 110 150]
  [ 64 120 161]
  ..., 
  [138 209 247]
  [146 217 253]
  [147 221 247]]

 ..., 
 [[ 57  98 143]
  [ 55  94 142]
  [ 53  89 135]
  ..., 
  [ 66 103 147]
  [ 60  98 142]
  [ 63 102 147]]

 [[ 48  87 132]
  [ 59  95 142]
  [ 55  91 137]
  ..., 
  [ 67 104 148]
  [ 63 100 144]
  [ 62  99 143]]

 [[ 47  84 129]
  [ 45  80 125]
  [ 48  83 127]
  ..., 
  [ 63 102 147]
  [ 59  96 140]
  [ 55  90 134]]]",1
"[[[ 62 117 154]
  [ 62 119 155]
  [ 62 120 155]
  ..., 
  [174 248 255]
  [176 255 255]
  [177 254 255]]

 [[ 65 123 159]
  [ 54 115 150]
  [ 58 119 153]
  ..., 
  [153 222 254]
  [178 254 255]
  [178 253 255]]

 [[ 61 125 160]
  [ 64 124 159]
  [ 62 123 157]
  ..., 
  [146 216 253]
  [157 229 252]
  [176 255 252]]

 ..., 
 [[ 49  86 134]
  [ 50  92 137]
  [ 52  91 135]
  ..., 
  [ 60  98 140]
  [ 61  98 142]
  [ 64 100 146]]

 [[ 48  87 132]
  [ 44  86 130]
  [ 43  80 124]
  ..., 
  [ 65 103 145]
  [ 62  99 143]
  [ 72 108 154]]

 [[ 41  78 122]
  [ 50  89 133]
  [ 46  81 124]
  ..., 
  [ 62 100 142]
  [ 60  97 141]
  [ 55  91 137]]]",1
"[[[ 56 115 147]
  [ 66 122 157]
  [ 62 118 153]
  ..., 
  [170 245 253]
  [176 255 254]
  [177 255 255]]

 [[ 63 122 154]
  [ 66 122 158]
  [ 65 121 156]
  ..., 
  [154 224 254]
  [179 253 255]
  [178 254 253]]

 [[ 64 122 157]
  [ 66 123 159]
  [ 69 125 160]
  ..., 
  [144 214 251]
  [158 230 250]
  [176 253 255]]

 ..., 
 [[ 39  76 120]
  [ 51  88 133]
  [ 52  90 134]
  ..., 
  [ 61  96 140]
  [ 61  96 140]
  [ 65 102 146]]

 [[ 33  70 114]
  [ 41  77 120]
  [ 47  82 125]
  ..., 
  [ 55  90 134]
  [ 58  93 137]
  [ 63 100 144]]

 [[ 38  73 117]
  [ 39  74 117]
  [ 49  85 125]
  ..., 
  [ 57  92 136]
  [ 63  98 142]
  [ 59  96 140]]]",1
"[[[ 66 121 160]
  [ 68 123 160]
  [ 63 121 157]
  ..., 
  [177 246 254]
  [179 255 254]
  [177 255 254]]

 [[ 66 121 160]
  [ 61 117 154]
  [ 65 123 159]
  ..., 
  [159 226 254]
  [178 252 255]
  [177 255 254]]

 [[ 66 123 162]
  [ 67 125 161]
  [ 66 124 159]
  ..., 
  [147 214 253]
  [161 231 250]
  [178 253 255]]

 ..., 
 [[ 40  77 121]
  [ 48  85 129]
  [ 48  85 129]
  ..., 
  [ 61 100 144]
  [ 58  95 139]
  [ 72 109 153]]

 [[ 31  68 112]
  [ 39  76 120]
  [ 41  78 122]
  ..., 
  [ 59  97 141]
  [ 60  96 141]
  [ 65 101 146]]

 [[ 35  70 114]
  [ 40  75 119]
  [ 40  75 119]
  ..., 
  [ 58  95 139]
  [ 56  93 137]
  [ 57  94 138]]]",1
"[[[ 60 118 153]
  [ 64 122 157]
  [ 62 120 155]
  ..., 
  [179 253 254]
  [179 255 255]
  [179 255 254]]

 [[ 67 125 159]
  [ 64 124 158]
  [ 63 124 158]
  ..., 
  [164 239 255]
  [175 255 254]
  [175 255 255]]

 [[ 60 118 153]
  [ 63 122 157]
  [ 63 123 159]
  ..., 
  [146 216 254]
  [171 251 254]
  [173 255 255]]

 ..., 
 [[ 40  75 119]
  [ 47  84 128]
  [ 45  82 126]
  ..., 
  [ 63 100 144]
  [ 61  98 142]
  [ 63 100 144]]

 [[ 36  69 114]
  [ 35  72 116]
  [ 44  81 125]
  ..., 
  [ 58  95 139]
  [ 58  95 139]
  [ 58  95 139]]

 [[ 30  62 105]
  [ 34  69 113]
  [ 45  80 124]
  ..., 
  [ 53  88 132]
  [ 57  92 136]
  [ 52  87 131]]]",1
"[[[ 65 124 163]
  [ 60 118 157]
  [ 57 117 153]
  ..., 
  [173 255 254]
  [177 255 254]
  [179 255 254]]

 [[ 60 119 158]
  [ 65 124 162]
  [ 64 123 162]
  ..., 
  [172 254 254]
  [173 255 254]
  [175 255 255]]

 [[ 61 120 159]
  [ 59 119 156]
  [ 61 120 159]
  ..., 
  [159 233 251]
  [172 253 255]
  [173 255 255]]

 ..., 
 [[ 34  67 112]
  [ 39  78 122]
  [ 44  81 125]
  ..., 
  [ 59  96 140]
  [ 60  97 141]
  [ 62  99 143]]

 [[ 27  59 102]
  [ 36  72 115]
  [ 40  75 119]
  ..., 
  [ 53  90 134]
  [ 59  96 140]
  [ 59  96 140]]

 [[ 29  61 104]
  [ 27  62 104]
  [ 41  76 120]
  ..., 
  [ 55  92 136]
  [ 53  90 134]
  [ 50  87 131]]]",1
"[[[ 61 120 160]
  [ 58 119 159]
  [ 60 122 162]
  ..., 
  [175 255 254]
  [177 255 254]
  [179 255 254]]

 [[ 60 121 161]
  [ 56 119 159]
  [ 62 127 166]
  ..., 
  [175 255 255]
  [173 254 255]
  [175 255 255]]

 [[ 60 122 162]
  [ 57 121 160]
  [ 58 123 162]
  ..., 
  [169 245 255]
  [172 254 255]
  [173 255 255]]

 ..., 
 [[ 20  55  95]
  [ 30  65 108]
  [ 40  75 119]
  ..., 
  [ 63 102 147]
  [ 58  95 139]
  [ 59  96 140]]

 [[ 25  57  98]
  [ 28  61 101]
  [ 33  67 110]
  ..., 
  [ 56  93 137]
  [ 53  90 134]
  [ 52  89 133]]

 [[ 24  56  96]
  [ 25  56  94]
  [ 18  50  93]
  ..., 
  [ 53  88 132]
  [ 49  84 128]
  [ 49  84 127]]]",1
"[[[ 55 112 151]
  [ 66 122 162]
  [ 58 121 159]
  ..., 
  [174 254 255]
  [179 255 254]
  [179 255 254]]

 [[ 64 121 160]
  [ 61 119 159]
  [ 58 120 160]
  ..., 
  [173 254 255]
  [174 254 255]
  [175 255 255]]

 [[ 59 118 157]
  [ 59 118 160]
  [ 61 123 163]
  ..., 
  [171 249 255]
  [172 254 255]
  [173 255 255]]

 ..., 
 [[ 19  50  89]
  [ 33  63 105]
  [ 38  70 113]
  ..., 
  [ 60  95 139]
  [ 49  83 127]
  [ 53  91 133]]

 [[ 20  51  90]
  [ 26  55  95]
  [ 28  58  99]
  ..., 
  [ 47  81 127]
  [ 50  84 128]
  [ 43  79 119]]

 [[ 22  54  90]
  [ 25  56  93]
  [ 18  50  86]
  ..., 
  [ 51  85 128]
  [ 44  78 121]
  [ 51  87 127]]]",1
"[[[ 55 117 157]
  [ 56 120 160]
  [ 52 114 149]
  ..., 
  [174 254 255]
  [179 255 254]
  [179 255 254]]

 [[ 59 120 160]
  [ 58 122 162]
  [ 56 118 154]
  ..., 
  [174 254 255]
  [175 255 255]
  [175 255 255]]

 [[ 53 114 154]
  [ 55 118 157]
  [ 60 119 157]
  ..., 
  [171 252 255]
  [173 254 255]
  [173 255 255]]

 ..., 
 [[ 21  53  89]
  [ 23  54  96]
  [ 22  54  95]
  ..., 
  [ 40  76 115]
  [ 40  74 115]
  [ 39  71 112]]

 [[ 27  54  91]
  [ 21  48  89]
  [ 29  57  97]
  ..., 
  [ 40  77 111]
  [ 34  69 101]
  [ 21  55  91]]

 [[ 25  48  86]
  [ 26  50  89]
  [ 24  47  88]
  ..., 
  [ 28  57  88]
  [ 28  56  86]
  [ 17  43  77]]]",1
"[[[ 62 117 153]
  [ 58 115 146]
  [ 48 104 139]
  ..., 
  [174 254 255]
  [179 255 254]
  [179 255 254]]

 [[ 57 113 148]
  [ 58 114 148]
  [ 57 112 149]
  ..., 
  [174 254 255]
  [175 254 255]
  [175 255 255]]

 [[ 54 109 146]
  [ 54 109 146]
  [ 62 117 156]
  ..., 
  [171 252 255]
  [172 254 255]
  [173 255 255]]

 ..., 
 [[ 17  45  76]
  [ 21  46  77]
  [ 14  42  73]
  ..., 
  [ 30  57  91]
  [ 31  55  85]
  [ 25  52  79]]

 [[ 21  48  75]
  [ 19  43  72]
  [ 25  52  80]
  ..., 
  [ 22  45  75]
  [ 22  44  74]
  [ 29  53  81]]

 [[ 28  52  80]
  [ 26  48  80]
  [ 20  43  75]
  ..., 
  [ 18  41  68]
  [ 17  39  69]
  [ 27  49  77]]]",1
"[[[ 52 107 146]
  [ 58 112 150]
  [ 58 114 150]
  ..., 
  [174 254 255]
  [178 255 255]
  [179 255 254]]

 [[ 53 108 147]
  [ 53 108 144]
  [ 59 114 151]
  ..., 
  [172 254 255]
  [174 254 255]
  [175 255 255]]

 [[ 51 106 143]
  [ 48 103 137]
  [ 58 113 151]
  ..., 
  [173 252 255]
  [174 253 255]
  [173 255 255]]

 ..., 
 [[ 25  46  78]
  [ 24  46  78]
  [ 21  46  78]
  ..., 
  [ 29  54  84]
  [ 25  49  78]
  [ 31  53  81]]

 [[ 27  48  80]
  [ 24  46  78]
  [ 22  45  77]
  ..., 
  [ 24  46  74]
  [ 25  46  74]
  [ 22  43  71]]

 [[ 24  45  77]
  [ 27  47  80]
  [ 23  44  76]
  ..., 
  [ 20  41  69]
  [ 20  40  68]
  [ 23  39  68]]]",1
"[[[ 50 103 136]
  [ 54 107 141]
  [ 55 109 142]
  ..., 
  [179 253 255]
  [182 254 255]
  [184 254 254]]

 [[ 55 110 141]
  [ 50 104 137]
  [ 49 103 136]
  ..., 
  [179 254 255]
  [179 254 255]
  [180 254 255]]

 [[ 52 106 139]
  [ 55 109 143]
  [ 63 117 150]
  ..., 
  [178 253 255]
  [178 253 255]
  [178 253 255]]

 ..., 
 [[ 26  45  78]
  [ 23  42  75]
  [ 21  40  73]
  ..., 
  [ 23  39  62]
  [ 25  42  67]
  [ 28  45  72]]

 [[ 22  42  74]
  [ 22  41  74]
  [ 25  44  77]
  ..., 
  [ 24  40  63]
  [ 24  42  65]
  [ 24  41  68]]

 [[ 19  40  67]
  [ 26  47  77]
  [ 25  44  77]
  ..., 
  [ 21  36  62]
  [ 20  37  60]
  [ 23  36  64]]]",1
"[[[ 56 109 142]
  [ 58 111 142]
  [ 52 104 134]
  ..., 
  [183 252 255]
  [184 254 255]
  [184 254 254]]

 [[ 50 105 134]
  [ 52 106 134]
  [ 58 110 140]
  ..., 
  [182 253 255]
  [180 253 255]
  [180 254 255]]

 [[ 52 108 137]
  [ 56 110 137]
  [ 61 114 141]
  ..., 
  [181 252 255]
  [180 253 255]
  [178 253 255]]

 ..., 
 [[ 26  37  67]
  [ 26  42  71]
  [ 22  38  67]
  ..., 
  [ 27  41  69]
  [ 23  38  65]
  [ 33  46  72]]

 [[ 26  39  69]
  [ 28  42  73]
  [ 30  42  74]
  ..., 
  [ 21  36  56]
  [ 25  38  61]
  [ 29  42  65]]

 [[ 28  45  75]
  [ 22  37  66]
  [ 23  39  68]
  ..., 
  [ 23  37  55]
  [ 25  37  59]
  [ 29  41  59]]]",1
"[[[ 61 111 143]
  [ 58 109 138]
  [ 53 106 133]
  ..., 
  [183 252 255]
  [187 254 255]
  [188 253 254]]

 [[ 65 116 146]
  [ 61 111 142]
  [ 56 108 138]
  ..., 
  [182 253 255]
  [183 253 254]
  [184 254 254]]

 [[ 57 111 139]
  [ 64 112 146]
  [ 61 110 142]
  ..., 
  [181 252 255]
  [181 252 255]
  [181 252 255]]

 ..., 
 [[ 27  39  67]
  [ 29  41  69]
  [ 31  45  74]
  ..., 
  [ 30  41  63]
  [ 26  41  68]
  [ 32  47  73]]

 [[ 31  47  72]
  [ 29  44  73]
  [ 29  43  72]
  ..., 
  [ 27  37  61]
  [ 31  44  67]
  [ 25  41  64]]

 [[ 23  41  70]
  [ 20  38  67]
  [ 29  45  74]
  ..., 
  [ 30  41  63]
  [ 27  37  57]
  [ 22  36  55]]]",1
"[[[ 54 106 136]
  [ 56 108 138]
  [ 53 105 135]
  ..., 
  [185 255 255]
  [185 255 255]
  [185 255 255]]

 [[ 54 106 136]
  [ 54 106 136]
  [ 57 109 139]
  ..., 
  [184 253 255]
  [184 253 255]
  [184 253 255]]

 [[ 60 112 142]
  [ 60 112 142]
  [ 60 112 142]
  ..., 
  [183 252 255]
  [183 252 255]
  [183 252 255]]

 ..., 
 [[ 27  38  68]
  [ 29  41  70]
  [ 27  39  67]
  ..., 
  [ 29  45  68]
  [ 26  42  69]
  [ 27  45  68]]

 [[ 26  40  68]
  [ 27  41  68]
  [ 29  41  69]
  ..., 
  [ 24  38  61]
  [ 26  39  64]
  [ 26  41  63]]

 [[ 24  40  69]
  [ 29  42  72]
  [ 29  40  70]
  ..., 
  [ 25  38  60]
  [ 25  36  60]
  [ 25  38  60]]]",1
"[[[ 62 118 147]
  [ 56 110 142]
  [ 53 105 141]
  ..., 
  [185 255 255]
  [185 255 255]
  [185 255 255]]

 [[ 54 109 140]
  [ 53 108 140]
  [ 60 111 147]
  ..., 
  [184 253 255]
  [184 253 255]
  [184 253 255]]

 [[ 56 110 145]
  [ 56 109 144]
  [ 59 109 145]
  ..., 
  [183 252 255]
  [183 252 255]
  [183 252 255]]

 ..., 
 [[ 22  40  71]
  [ 24  41  71]
  [ 26  42  71]
  ..., 
  [ 27  38  65]
  [ 28  41  68]
  [ 29  42  68]]

 [[ 27  42  74]
  [ 22  37  68]
  [ 24  40  69]
  ..., 
  [ 22  36  59]
  [ 25  38  63]
  [ 24  39  65]]

 [[ 27  40  72]
  [ 24  37  69]
  [ 27  41  70]
  ..., 
  [ 24  39  58]
  [ 28  40  67]
  [ 24  39  65]]]",1
"[[[ 60 112 148]
  [ 61 113 147]
  [ 56 108 143]
  ..., 
  [185 255 255]
  [185 255 255]
  [185 255 255]]

 [[ 56 109 143]
  [ 54 106 142]
  [ 60 113 149]
  ..., 
  [184 253 255]
  [184 253 255]
  [184 253 255]]

 [[ 57 111 146]
  [ 54 108 140]
  [ 56 110 145]
  ..., 
  [183 252 255]
  [183 252 255]
  [183 252 255]]

 ..., 
 [[ 30  44  73]
  [ 23  37  66]
  [ 29  43  72]
  ..., 
  [ 25  36  58]
  [ 25  39  60]
  [ 17  29  53]]

 [[ 25  39  68]
  [ 25  39  68]
  [ 28  42  71]
  ..., 
  [ 24  37  59]
  [ 22  35  59]
  [ 26  37  64]]

 [[ 29  43  72]
  [ 25  39  68]
  [ 33  47  76]
  ..., 
  [ 22  36  58]
  [ 23  36  64]
  [ 26  37  65]]]",1
"[[[ 56 108 144]
  [ 59 109 146]
  [ 55 104 142]
  ..., 
  [185 255 255]
  [184 255 255]
  [183 255 255]]

 [[ 54 106 142]
  [ 55 107 143]
  [ 60 112 148]
  ..., 
  [184 253 255]
  [184 254 255]
  [184 254 254]]

 [[ 61 113 149]
  [ 55 107 143]
  [ 59 111 147]
  ..., 
  [183 252 255]
  [184 252 255]
  [184 253 255]]

 ..., 
 [[ 34  48  77]
  [ 26  41  70]
  [ 22  36  65]
  ..., 
  [ 25  37  61]
  [ 29  41  65]
  [ 28  41  67]]

 [[ 28  42  71]
  [ 25  40  69]
  [ 28  42  71]
  ..., 
  [ 26  39  61]
  [ 24  36  59]
  [ 24  37  63]]

 [[ 26  40  69]
  [ 25  40  69]
  [ 24  38  67]
  ..., 
  [ 26  37  59]
  [ 24  36  59]
  [ 27  40  66]]]",1
"[[[ 55 109 140]
  [ 57 111 141]
  [ 52 104 134]
  ..., 
  [185 255 255]
  [184 255 255]
  [183 255 255]]

 [[ 59 114 145]
  [ 56 111 141]
  [ 57 109 139]
  ..., 
  [184 253 255]
  [184 254 255]
  [184 254 254]]

 [[ 58 113 144]
  [ 53 107 138]
  [ 58 110 140]
  ..., 
  [183 252 255]
  [184 253 255]
  [184 253 255]]

 ..., 
 [[ 24  38  66]
  [ 26  39  68]
  [ 24  38  67]
  ..., 
  [ 19  30  53]
  [ 28  39  61]
  [ 28  38  62]]

 [[ 18  32  60]
  [ 23  37  66]
  [ 26  40  69]
  ..., 
  [ 22  33  55]
  [ 26  37  59]
  [ 27  38  60]]

 [[ 28  42  70]
  [ 22  39  66]
  [ 15  32  59]
  ..., 
  [ 26  37  59]
  [ 19  31  50]
  [ 25  36  56]]]",1
"[[[ 57 105 133]
  [ 60 107 136]
  [ 61 107 138]
  ..., 
  [185 255 255]
  [184 255 255]
  [183 255 255]]

 [[ 55 103 131]
  [ 60 108 137]
  [ 55 102 133]
  ..., 
  [184 253 255]
  [184 254 255]
  [184 254 254]]

 [[ 62 109 140]
  [ 63 112 143]
  [ 60 110 140]
  ..., 
  [184 253 255]
  [184 252 255]
  [184 253 255]]

 ..., 
 [[ 29  40  68]
  [ 21  32  59]
  [ 25  36  64]
  ..., 
  [ 22  31  51]
  [ 26  38  57]
  [ 24  35  55]]

 [[ 19  30  56]
  [ 23  35  61]
  [ 28  39  67]
  ..., 
  [ 26  36  55]
  [ 24  33  55]
  [ 23  34  54]]

 [[ 26  40  65]
  [ 27  41  67]
  [ 23  35  63]
  ..., 
  [ 23  31  54]
  [ 23  32  52]
  [ 23  34  54]]]",1
"[[[ 55 108 135]
  [ 54 106 134]
  [ 56 106 136]
  ..., 
  [185 255 255]
  [184 255 255]
  [183 255 255]]

 [[ 57 109 139]
  [ 55 108 138]
  [ 55 107 137]
  ..., 
  [184 253 255]
  [184 254 255]
  [184 254 254]]

 [[ 57 109 139]
  [ 54 107 138]
  [ 54 105 137]
  ..., 
  [183 252 255]
  [184 252 255]
  [184 253 255]]

 ..., 
 [[ 26  37  65]
  [ 24  38  63]
  [ 27  41  64]
  ..., 
  [ 26  34  57]
  [ 31  39  63]
  [ 30  40  64]]

 [[ 20  31  59]
  [ 25  38  65]
  [ 24  38  61]
  ..., 
  [ 25  34  54]
  [ 21  30  51]
  [ 23  34  56]]

 [[ 24  35  62]
  [ 26  37  66]
  [ 23  37  59]
  ..., 
  [ 22  30  54]
  [ 23  31  53]
  [ 21  32  52]]]",1
"[[[ 54 105 135]
  [ 58 106 137]
  [ 59 105 138]
  ..., 
  [185 255 255]
  [184 255 255]
  [183 255 255]]

 [[ 54 104 132]
  [ 59 109 139]
  [ 64 113 145]
  ..., 
  [184 253 255]
  [184 254 255]
  [184 254 254]]

 [[ 53 103 131]
  [ 60 111 140]
  [ 62 114 144]
  ..., 
  [183 252 255]
  [184 252 255]
  [184 253 255]]

 ..., 
 [[ 32  43  70]
  [ 27  39  63]
  [ 22  34  58]
  ..., 
  [ 28  37  57]
  [ 23  30  54]
  [ 19  29  53]]

 [[ 22  35  61]
  [ 27  40  65]
  [ 27  39  63]
  ..., 
  [ 23  32  52]
  [ 23  31  54]
  [ 17  28  50]]

 [[ 25  39  65]
  [ 23  37  64]
  [ 26  38  62]
  ..., 
  [ 18  27  47]
  [ 21  30  50]
  [ 16  27  47]]]",1
"[[[ 52 103 135]
  [ 48  99 130]
  [ 49 102 129]
  ..., 
  [185 255 255]
  [184 255 255]
  [183 255 255]]

 [[ 57 108 140]
  [ 55 107 138]
  [ 58 111 138]
  ..., 
  [184 253 255]
  [184 254 255]
  [184 254 254]]

 [[ 52 103 135]
  [ 59 110 141]
  [ 53 106 133]
  ..., 
  [183 252 255]
  [184 252 255]
  [184 253 255]]

 ..., 
 [[ 28  40  64]
  [ 26  38  62]
  [ 25  36  63]
  ..., 
  [ 27  38  62]
  [ 25  37  58]
  [ 21  32  52]]

 [[ 24  36  60]
  [ 28  40  64]
  [ 22  33  60]
  ..., 
  [ 23  32  51]
  [ 18  29  47]
  [ 20  32  51]]

 [[ 22  34  58]
  [ 28  40  64]
  [ 16  27  54]
  ..., 
  [ 18  28  45]
  [ 23  33  51]
  [ 19  29  47]]]",1
"[[[ 52 102 132]
  [ 55 105 137]
  [ 50 102 132]
  ..., 
  [190 255 255]
  [190 255 255]
  [190 255 255]]

 [[ 53 103 133]
  [ 58 109 137]
  [ 55 107 137]
  ..., 
  [189 254 255]
  [189 254 255]
  [189 254 255]]

 [[ 55 105 135]
  [ 55 106 134]
  [ 56 109 136]
  ..., 
  [185 254 254]
  [185 254 254]
  [185 254 254]]

 ..., 
 [[ 28  39  67]
  [ 26  38  62]
  [ 22  34  58]
  ..., 
  [ 28  40  57]
  [ 21  35  56]
  [ 17  32  51]]

 [[ 23  34  61]
  [ 24  36  60]
  [ 25  37  61]
  ..., 
  [ 20  29  49]
  [ 19  29  52]
  [ 15  26  45]]

 [[ 24  35  62]
  [ 25  37  61]
  [ 21  33  57]
  ..., 
  [ 23  33  51]
  [ 19  30  50]
  [ 12  24  42]]]",1
"[[[ 58 104 136]
  [ 52 100 130]
  [ 54 101 132]
  ..., 
  [190 255 255]
  [190 255 255]
  [190 255 255]]

 [[ 62 109 140]
  [ 59 106 133]
  [ 57 104 135]
  ..., 
  [189 254 255]
  [189 254 255]
  [189 254 255]]

 [[ 56 105 133]
  [ 57 105 132]
  [ 54 104 132]
  ..., 
  [185 254 254]
  [185 254 254]
  [185 254 254]]

 ..., 
 [[ 25  37  61]
  [ 24  38  60]
  [ 27  41  62]
  ..., 
  [ 25  34  54]
  [ 23  33  55]
  [ 21  31  51]]

 [[ 23  35  59]
  [ 20  34  57]
  [ 21  34  56]
  ..., 
  [ 19  30  45]
  [ 15  25  44]
  [ 22  30  53]]

 [[ 20  31  56]
  [ 24  37  66]
  [ 21  33  60]
  ..., 
  [ 21  32  46]
  [ 18  27  47]
  [ 19  29  48]]]",1
"[[[ 55 105 135]
  [ 52 102 132]
  [ 54 104 134]
  ..., 
  [190 255 255]
  [190 255 255]
  [190 255 255]]

 [[ 50 100 130]
  [ 57 108 138]
  [ 57 108 140]
  ..., 
  [189 254 255]
  [189 254 255]
  [189 254 255]]

 [[ 56 105 137]
  [ 63 113 145]
  [ 53 104 137]
  ..., 
  [185 254 254]
  [185 254 254]
  [185 254 254]]

 ..., 
 [[ 26  38  62]
  [ 27  38  60]
  [ 24  35  55]
  ..., 
  [ 23  33  51]
  [ 24  34  51]
  [ 19  29  47]]

 [[ 24  36  60]
  [ 23  35  58]
  [ 25  36  58]
  ..., 
  [ 23  33  51]
  [ 20  30  48]
  [ 18  28  46]]

 [[ 22  34  58]
  [ 25  37  61]
  [ 22  34  58]
  ..., 
  [ 18  28  46]
  [ 18  28  47]
  [ 15  25  43]]]",1
"[[[ 64  98 169]
  [ 67 106 175]
  [ 55  91 155]
  ..., 
  [190 255 255]
  [190 255 255]
  [190 255 255]]

 [[ 63  96 165]
  [ 61  97 161]
  [ 52  87 150]
  ..., 
  [189 254 255]
  [189 254 255]
  [189 254 255]]

 [[ 68  97 164]
  [ 47  79 144]
  [ 48  81 144]
  ..., 
  [185 254 254]
  [185 254 254]
  [185 254 254]]

 ..., 
 [[ 22  36  59]
  [ 26  38  59]
  [ 18  30  54]
  ..., 
  [ 25  35  52]
  [ 20  30  45]
  [ 30  41  55]]

 [[ 24  37  64]
  [ 24  35  60]
  [ 26  38  62]
  ..., 
  [ 20  30  48]
  [ 30  41  58]
  [ 21  31  48]]

 [[ 21  33  56]
  [ 23  35  59]
  [ 21  34  56]
  ..., 
  [ 19  28  48]
  [ 21  32  50]
  [ 21  31  49]]]",1
